,LAT,LON,YEAR_MONTH,T2M_mean,QV2M_mean,GWETROOT_mean,PRECTOT_sum,month,month_sin,month_cos,T2M_lag1,QV2M_lag1,GWET_lag1,PREC_lag1,T2M_lag2,QV2M_lag2,GWET_lag2,PREC_lag2,T2M_lag3,QV2M_lag3,GWET_lag3,PREC_lag3,T2M_t1,QV2M_t1,GWET_t1,PREC_t1,T2M_t2,QV2M_t2,GWET_t2,PREC_t2,T2M_t3,QV2M_t3,GWET_t3,PREC_t3
248,19.5,78.75,2025-01-01,21.489677419354837,7.391935483870968,0.533225806451613,0.0,1,0.0,1.0,20.890645161290323,11.158709677419356,0.5783870967741935,3.9,20.575333333333333,11.983333333333333,0.659,0.76,25.620322580645162,18.06451612903226,0.8016129032258065,39.629999999999995,26.53464285714286,5.708928571428571,0.5178571428571429,0.0,30.496451612903225,5.928709677419355,0.5135483870967742,4.42,34.45766666666667,8.379666666666667,0.5193333333333333,9.57
249,19.5,78.75,2025-02-01,26.53464285714286,5.708928571428571,0.5178571428571429,0.0,2,0.49999999999999994,0.8660254037844387,21.489677419354837,7.391935483870968,0.533225806451613,0.0,20.890645161290323,11.158709677419356,0.5783870967741935,3.9,20.575333333333333,11.983333333333333,0.659,0.76,30.496451612903225,5.928709677419355,0.5135483870967742,4.42,34.45766666666667,8.379666666666667,0.5193333333333333,9.57,32.638064516129035,14.763548387096774,0.5490322580645162,142.71
250,19.5,78.75,2025-03-01,30.496451612903225,5.928709677419355,0.5135483870967742,4.42,3,0.8660254037844386,0.5000000000000001,26.53464285714286,5.708928571428571,0.5178571428571429,0.0,21.489677419354837,7.391935483870968,0.533225806451613,0.0,20.890645161290323,11.158709677419356,0.5783870967741935,3.9,34.45766666666667,8.379666666666667,0.5193333333333333,9.57,32.638064516129035,14.763548387096774,0.5490322580645162,142.71,29.096999999999998,17.658333333333335,0.6293333333333333,196.43
251,19.5,78.75,2025-04-01,34.45766666666667,8.379666666666667,0.5193333333333333,9.57,4,1.0,6.123233995736766e-17,30.496451612903225,5.928709677419355,0.5135483870967742,4.42,26.53464285714286,5.708928571428571,0.5178571428571429,0.0,21.489677419354837,7.391935483870968,0.533225806451613,0.0,32.638064516129035,14.763548387096774,0.5490322580645162,142.71,29.096999999999998,17.658333333333335,0.6293333333333333,196.43,26.515806451612903,18.77548387096774,0.766774193548387,266.09
252,19.5,79.375,2024-11-01,21.427666666666667,12.104666666666667,0.6583333333333333,1.44,11,-0.8660254037844386,0.5000000000000001,26.11032258064516,18.350967741935484,0.8161290322580645,40.63,26.40666666666667,19.544333333333334,0.9390000000000001,176.41,26.88935483870968,20.057419354838707,0.9609677419354838,230.32,21.75709677419355,11.226129032258065,0.5796774193548386,6.21,21.963870967741936,7.288709677419354,0.5470967741935484,0.0,26.738928571428573,5.959642857142858,0.5371428571428571,0.0
253,19.5,79.375,2024-12-01,21.75709677419355,11.226129032258065,0.5796774193548386,6.21,12,-0.5000000000000004,0.8660254037844384,21.427666666666667,12.104666666666667,0.6583333333333333,1.44,26.11032258064516,18.350967741935484,0.8161290322580645,40.63,26.40666666666667,19.544333333333334,0.9390000000000001,176.41,21.963870967741936,7.288709677419354,0.5470967741935484,0.0,26.738928571428573,5.959642857142858,0.5371428571428571,0.0,30.669677419354837,6.3103225806451615,0.5335483870967742,4.36
254,19.5,79.375,2025-01-01,21.963870967741936,7.288709677419354,0.5470967741935484,0.0,1,0.0,1.0,21.75709677419355,11.226129032258065,0.5796774193548386,6.21,21.427666666666667,12.104666666666667,0.6583333333333333,1.44,26.11032258064516,18.350967741935484,0.8161290322580645,40.63,26.738928571428573,5.959642857142858,0.5371428571428571,0.0,30.669677419354837,6.3103225806451615,0.5335483870967742,4.36,34.71066666666666,9.356666666666666,0.5400000000000001,7.96
255,19.5,79.375,2025-02-01,26.738928571428573,5.959642857142858,0.5371428571428571,0.0,2,0.49999999999999994,0.8660254037844387,21.963870967741936,7.288709677419354,0.5470967741935484,0.0,21.75709677419355,11.226129032258065,0.5796774193548386,6.21,21.427666666666667,12.104666666666667,0.6583333333333333,1.44,30.669677419354837,6.3103225806451615,0.5335483870967742,4.36,34.71066666666666,9.356666666666666,0.5400000000000001,7.96,32.84064516129032,15.379677419354838,0.5748387096774193,134.99
256,19.5,79.375,2025-03-01,30.669677419354837,6.3103225806451615,0.5335483870967742,4.36,3,0.8660254037844386,0.5000000000000001,26.738928571428573,5.959642857142858,0.5371428571428571,0.0,21.963870967741936,7.288709677419354,0.5470967741935484,0.0,21.75709677419355,11.226129032258065,0.5796774193548386,6.21,34.71066666666666,9.356666666666666,0.5400000000000001,7.96,32.84064516129032,15.379677419354838,0.5748387096774193,134.99,29.567333333333334,17.957666666666668,0.654,199.43
257,19.5,79.375,2025-04-01,34.71066666666666,9.356666666666666,0.5400000000000001,7.96,4,1.0,6.123233995736766e-17,30.669677419354837,6.3103225806451615,0.5335483870967742,4.36,26.738928571428573,5.959642857142858,0.5371428571428571,0.0,21.963870967741936,7.288709677419354,0.5470967741935484,0.0,32.84064516129032,15.379677419354838,0.5748387096774193,134.99,29.567333333333334,17.957666666666668,0.654,199.43,26.78290322580645,19.27,0.8383870967741937,348.32
